Authors,Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
"Jorgensen M.W., Janni K., Adams-Progar A., Chester-Jones H., Salfer J.A., Endres M.I.","Housing and management characteristics of calf automated feeding systems in the Upper Midwest of the United States",2017,"Journal of Dairy Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030650786&doi=10.3168%2fjds.2017-12792&partnerID=40&md5=a95d0c502118014df5fba1943cd90e3a","Automated milk feeders are used by dairy producers to manage preweaned calves in group housing, but little is known about how these feeding systems are being used in the United States. To better understand how US dairy producers are operating these systems, this study investigated characteristics of barn design, environment, and management practices on 38 farms in the Upper Midwest of the United States via a questionnaire and on-farm measurements. Farms using automated feeders ranged in size from 7 to 300 calves on site. Natural ventilation was used on 50% of the farms, followed by barns with mechanical ventilation (39.5%), tunnel ventilation (7.9%), or outdoor facilities (sheltered plastic domes; 2.6%). Calves were kept in groups of 17.6 ± 9.8 animals (range: 5.9 to 60.5) with an average space allowance of 4.6 ± 2.0 m2/animal (range: 1.6 to 11.9). Calves on these farms received 3.7 ± 0.75 L (range: 2 to 6) of colostrum, but 22% of the tested calves had serum total protein values lower than 5.0 g/dL. Calves had an initial daily allowance of 5.4 ± 2.1 L (range: 3 to 15 L) of milk or milk replacer, rising to a peak amount of 8.3 ± 2.0 L (range: 5 to 15 L) over 18 ± 11.4 d (range: 0 to 44 d). Milk replacer was fed to calves on 68.4% of the farms compared with whole milk supplemented with nutrient balancer on 23.7% and whole milk alone on 7.9% of the farms. Calves were completely weaned at 56.8 ± 9.0 d of age (range: 40 to 85.5) and 52.1 ± 7.5 d (range: 40 to 79) since introduction into the group pen with the feeder. Notably, bacterial contamination of milk was common; the median coliform count was 10,430 cfu/mL (interquartile range: 233,111; range: 45 to 28,517,000) and standard plate count was 2,566,867 cfu/mL (interquartile range: 15,860,194; range 6,668 to 82,825,000) for samples collected from the feeder tube end (or feeder hose). Some areas of deficiency might be of concern as they might be influencing the success of using automated calf feeding systems. In particular, a better understanding of the dynamics of pathogen load is needed in both the group pen area and in the automated feeder unit itself, as these reservoirs represent significant risk to calf health and welfare. © 2017 American Dairy Science Association","automated calf feeder; calf management","animal; animal housing; bovine; dairying; female; Iowa; microbiology; milk; Minnesota; procedures; statistics and numerical data; Wisconsin; Animals; Cattle; Dairying; Female; Housing, Animal; Iowa; Milk; Minnesota; Wisconsin"
"Grethe H.","The Economics of Farm Animal Welfare",2017,"Annual Review of Resource Economics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031085823&doi=10.1146%2fannurev-resource-100516-053419&partnerID=40&md5=2145c35c645d6f0adf89a21d1a46fe55","This article reviews the literature on the economics of farm animal welfare. It starts with the challenge of defining and measuring animal welfare. Subsequently, the demand for farm animal welfare is evaluated from both the citizens' perspective and the consumers' perspective. The much-cited preference gap in between these perspectives constitutes a dilemma for the governance of animal welfare. Literature on the supply of farm animal welfare discusses the implications of enhancing farm animal welfare for production cost. The linkages between farm structure, farm technology, and animal welfare are discussed, and the frequently voiced hypothesis that smaller and more traditional farms automatically imply higher farm animal welfare levels is rejected. We examine the central challenge to the governance of farm animal welfare: its effects on competitiveness and trade. We also discuss objectives, governance instruments, the interplay of different policy instruments, and how to combine them for an effective and efficient strategy for farm animal welfare. © 2017 by Annual Reviews. All rights reserved.","Animal husbandry; Animal welfare; Label; Preference gap; Public good; Societal acceptance",
"Broucek J., Tongel P.","Robotic Milking and Dairy Cows Behaviour",2017,"Proceedings - 2017 International Conference on Control, Artificial Intelligence, Robotics and Optimization, ICCAIRO 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046648837&doi=10.1109%2fICCAIRO.2017.16&partnerID=40&md5=55f77dd5591b8006964c726f9d028335","Robotic milking systems (RMS) offer an innovative approach to improving productivity on dairy farms. For farms using hired labour and located near industrial centers, RMS may contribute to the reduction of wage costs. As this technology is very expensive, and little is known regarding its interplay between animal, technology and stockman, or the effects on milking performance, the detailed study is very important. Behavioural observation of the animals and monitoring of the system become extremely useful. In this article, the RMS impact on dairy cows is explored. What is the basis for adapting to the dairy cows milking is discussed in the first part of this review. Some housing parameters related to structures, design and environment are reviewed. Behavioural requirements of cows for robotic milking are written in the second part. The third part highlights the anticipated problems and last part is devoted to adaptability of cows on robotic milking. Recent studies on the impact of automated milking, different management regimes, and relocation with milking manner change on behaviour of dairy cows are discussed. The effects of inadequate milking procedures and improper milking technical parameters on welfare and udder health of cows are also emphasized. © 2017 IEEE.","behaviour; cow; housing; milking","Animals; Housing; behaviour; Dairy cow; Dairy farms; Innovative approaches; Management regime; milking; Robotic milking; Robotics"
"Shepley E., Berthelot M., Vasseur E.","Validation of the ability of a 3D pedometer to accurately determine the number of steps taken by dairy cows when housed in tie-stalls",2017,"Agriculture (Switzerland)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021963249&doi=10.3390%2fagriculture7070053&partnerID=40&md5=9ba25892e606a2242e02ab638d0d4839","The automation of farm tasks in dairy production has been on the rise, with an increasing focus on technologies that measure aspects of animal welfare; however, such technologies are not often validated for use in tie-stall farms. The objectives of the current study were to (1) determine the ability of the IceTag 3D pedometer to accurately measure step data for cows in tie-stalls, and (2) determine whether the leg on which the pedometer is mounted impacts step data. Twenty randomly selected Holstein dairy cows were equipped with pedometers on each rear leg and recorded for 6 h over three 2-h periods. Two observers were trained to measure step activity and the total number of steps per minute were measured. Hourly averages for right and left leg data were analyzed separately using a multivariate mixed model to determine the correlation between pedometer and video step data as well as the correlation between left and right leg step data. The analysis of the video versus pedometer data yielded a high overall correlation for both the left (r = 0.93) and right (r = 0.95) legs. Additionally, there was good correlation between the left and right leg step data (r = 0.80). These results indicate that the IceTag 3D pedometers were accurate for calculating step activity in tie-stall housed dairy cows and can be mounted on either leg of a cow. This study confirms that these pedometers could be a useful automated tool in both a research and commercial setting to better address welfare issues in dairy cows housed in tie-stalls. © 2017 by the authors. Licensee MDPI, Basel, Switzerland.","Automation; Dairy cow; Pedometer; Validation study",
"Tullo E., Fontana I., Peña Fernandez A., Vranken E., Norton T., Berckmans D., Guarino M.","Association between environmental predisposing risk factors and leg disorders in broiler chickens",2017,"Journal of Animal Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019651200&doi=10.2527%2fjas2016.1257&partnerID=40&md5=fc665c45a0d80da1531737b64f0fb8b8","Footpad dermatitis and lameness are a major welfare concern in broiler chicken farming. In general, footpad lesions are linked to poor environmental conditions. Ulcers that arise from advanced lesions can negatively affect the gait of the birds, with effects on the animal welfare, including, in the worst cases, inability to reach the feed or water. In this study, the degree of footpad dermatitis and lameness was manually scored on 4 broiler farms across Europe, as part of an EU-wide welfare assessment program. The welfare of the chickens was assessed 3 times per production cycle (at wk 3, 4, and 5), scoring footpad dermatitis, lameness, and litter quality. In the same broiler farms, variables such as air temperature and relative humidity were automatically measured over the same period. These variables were combined into a widely accepted thermal comfort index and associated to upper and lower thresholds, which made it possible to quantify the percentage of time the birds spent out of the thermal comfort zone (POOC). The data was analyzed by combining data from the welfare assessments with environmental data collected by the automated monitoring systems. Considering the comparison between POOC classes, the highest probabilities of footpad dermatitis and lameness were obtained when POOC values exceeded the 70% threshold. Therefore, the analysis showed that footpad dermatitis and lameness were more frequent when the flock was exposed to poor environmental conditions for prolonged periods (P < 0.001). Since environmental conditions can be continuously measured, and the risk factor for footpad dermatitis and lameness increases with poor environmental conditions, there is the possibility to develop a detection and control system of severe lesions. © 2017 American Society of Animal Science. All rights reserved.","Footpad dermatitis; Intensive poultry farming; Precision livestock farming; Risk factor; Thermal comfort","animal; animal husbandry; animal welfare; causality; chicken; dermatitis; environment; Europe; humidity; Lameness, Animal; Poultry Diseases; risk factor; temperature; veterinary; Animal Husbandry; Animal Welfare; Animals; Causality; Chickens; Dermatitis; Environment; Europe; Humidity; Lameness, Animal; Poultry Diseases; Risk Factors; Temperature"
"Gao Y., Yu H., Lei M., Li X., Guo X., Diao Y.","Trajectory tracking for group housed pigs based on locations of head/tail",2017,"Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017118495&doi=10.11975%2fj.issn.1002-6819.2017.02.030&partnerID=40&md5=f45c3a1199e434f24120c17311c2774d","Observing animal's individual and social behaviors is the most effective way to assess animal welfare and healthy. Automated trajectory tracking based on head/tail locations is supposed to be extremely helpful for the realization of pig behavior recognition, especially for group housed pigs in the commercial pig facility. The methods of trajectory tracking for group housed pigs based on head/tail location were described in this paper. The video of group housed nurseries was taken in a commercial pig breeding farm of Hubei Jinlin Original Breeding Swine Co. Ltd. on January 12th, 2016. A high resolution camera (Woshida CL03) was used to record 15 min video. Afterwards, image frames were extracted from the original video in a one-second time interval. Image frames were processed in a computer (configured with IntelCore i7-4790 CPU (central processing unit), 3.6 GHz, 8 G memory) with MATLAB software platform. The image processing for each image frame included 4 steps: background removal, pigs division, head/tail identification and trajectory tracking modification. The background removal was based on the RGB (red, green, blue) color space, from which a vector of RGB mean values of the pig's body was calculated. If the Euclidean distance between the RGB values of one pixel and the RGB mean values vector was less than a small threshold of 100, the pixel was involved in a pig body area and set as 1. Otherwise, it was outside any pig body area and set as 0. When all pixels of the image frame were scanned and calculated by this method, a binary image was acquired. The white area referred to pig's body area, while the black area referred to the background. After that, the morphology erosion and expansion were utilized before the watershed segmentation algorithm to improve the dividing effect for the pigs with adhesion. Pigs division was implemented on the binary images with the improved watershed segmentation algorithm. To discriminate each pig in each image frame, a video tracking and marking method was necessary to be implemented in the video. After being manually marked with the identify number in the first frame, each pig had a unique number and was labelled automatically throughout the video. Abstracting image frames from the video with a very short time interval (1 s), the distance of 2 centroids of the identical pig between 2 continuous image frames would be sufficiently small. Therefore, the video tracking was to find the pig with the closest distance in the next image frame and mark it with the same identify number of the current pig until all the pigs were marked. After each pig was marked throughout the video, using the head/tail location as the coordinates of the pig, the trajectory of each pig in herd could be tracked by the trajectory calculation. Extracting the outline of each pig in frames, the head and the tail outlines were divided from the whole outline, after a sixth of whole outline distance was moved along the outline in 2 opposite directions from the 2 intersection points of the outline and short axis of the minimum bounding rectangle. After the head/tail outline curve was gained from each pig outline, 2 recognition algorithms, the analogous Hough clustering recognition algorithm and the roundness recognition algorithm, were employed to identify the head/tail of each pig. Thus the location of the pig's head/tail could be spotted by locating the centroid of the heat/tail curve. Then the trajectory tracking of the pigs was calculated based on the location of head/tail, and corrected by the motion trends of pigs. Experiment showed that the background was successfully removed from each image frame using the Euclidean distance of RGB values between the pixels and the mean value vector. The improved watershed segmentation algorithm has been verified as an effective tool to divide the pigs with adhesion. The identify number of each pig was tracked from the first frame to the end. The average recognition rate of analogous Hough clustering algorithm was 71.79% for the identification of pig's heads/tails, while the roundness algorithm was 79.67%, which was less sensitive to the distortion of head outline curve. If not including the pigs outside the camera range, the recognition rates would be up to 75% and 85.7% respectively. The roundness algorithm shows an obvious advantage in comparison. The modified trajectory of each pig shows a high agreement with the manually labelled trajectory. More understanding for pigs' behaviors can be acquired from the trajectory of head/tail locations. This trajectory tracking method provides a good reference for further research of behavior recognition. © 2017, Editorial Department of the Transactions of the Chinese Society of Agricultural Engineering. All right reserved.","Algorithms; Identification of head/tail; Image recognition; Image segmentation; Improved watershed segmentation; Individual pig; Pig herd; Trajectory tracking","Adhesion; Algorithms; Animals; Behavioral research; Binary images; Bins; Cameras; Clustering algorithms; Heating; Image processing; Image recognition; Location; Mammals; MATLAB; Pixels; Program processors; Trajectories; Vector spaces; Video recording; Individual pig; Minimum bounding rectangle; Pig herd; Trajectory calculations; Trajectory tracking; Trajectory tracking method; Watershed segmentation; Watershed segmentation algorithm; Image segmentation"
"Ayastuy Rodriguez A., Record P., Kenyon F.","Novel activity monitoring system based on smart collar and variational Bayesian learning of multivariate autoregressive hidden Markov models",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060616365&partnerID=40&md5=c00d526bdd66c7e92918b9ab4c5ebe6f","Current demographic trends push livestock production toward more intensive farming while reducing environmental impact and maintaining a high grade of animal welfare. Under this new scenario, farmers need to be provided with tools to manage their farm more efficiently. Currently the health status of small ruminants is monitored by farmers using mostly visual inspection however this become ineffective for larger stock numbers. This piece of work presents a new machine learning algorithm based on autoregressive hidden Markov model to analyse triaxial accelerometer data to classify sheep behavioural patterns. The algorithm creates a model of animal’s activity directly from raw data from the sensors and was specifically design for running on embedded devices. This approach allows the model, when used on the initial healthy animal, to be automatically tuned for each individual which subsequently provides a normal reference for abnormal detection. Finally, a set of experiments were performed where a sheep was fitted with the collar prototype over two days. The animal under study was maintained in a shed with two other sheep. The result of this experiment shows that algorithm achieved an average of 93.40±0.09% accuracy when determining the animals’ activities using only the accelerometer data which is comparable to more computer expensive classifying techniques. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Accelerometer; Activity monitoring; Hidden Markov model; Sheep; Smart collar; Variational Bayesian inference","Accelerometers; Agriculture; Bayesian networks; Environmental impact; Inference engines; Learning algorithms; Machine learning; Mammals; Trellis codes; Activity monitoring; Activity monitoring system; Multivariate autoregressive; Sheep; Smart collar; Triaxial accelerometer; Variational Bayesian inferences; Variational Bayesian learning; Hidden Markov models"
"Usher C.T., Daley W.D., Joffe B., Muni A.","Robotics for poultry house management",2017,"2017 ASABE Annual International Meeting","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035352756&doi=10.13031%2faim.201701103&partnerID=40&md5=7b9ded52a519634d10cd0076ef3c83dd","Poultry houses require daily monitoring to ensure animal health and proper house operation. In addition to being labor intensive and time consuming, it is difficult for the farm owners to find consistent labor to fill these jobs. To address these problems, researchers at the Georgia Tech Research Institute and the University of Georgia developed and tested a mobile robot system for operation in confined poultry grow out houses. A prototype system was built for testing and validation. The system uses a commercially available chassis, with custom developed software to handle localization, navigation, and interaction with the animals. These routines were developed to allow the robot to navigate in and among a flock of live chickens and to carry out inspection and some utility tasks. There are several potential applications related to poultry house management that a capable mobile robot system would be able to carry out. Some examples of these such as automated picking of floor eggs and image analysis for chicken and house equipment monitoring were developed and demonstrated in a laboratory environment. The robot autonomy and navigation was field tested and completed over 20 hours of fully autonomous operation in a test chicken house at facilities located at the University of Georgia. In addition, the same robot was demonstrated in a commercial house, navigating autonomously for approximately 2 hours. The research team studied the ability of the robot to successfully navigate the house while ensuring there was no negative impact on the animal welfare. These validation tests successfully proved that the prototype system can achieve the desired goal of navigating in a chicken house environment.","Animal robot interaction; Automated egg removal; Poultry house management; Robotics","Animals; Houses; Mobile robots; Navigation; Robotics; Veterinary medicine; Animal-robot interaction; Autonomous operations; Equipment monitoring; Laboratory environment; Mobile robot systems; Poultry house; Research institutes; University of Georgia; Robots"
"Schindhelm K., Lorenzini I., Tremblay M., Döpfer D., Reese S., Haidn B.","Automatically recorded performance and behaviour parameters as risk factors for lameness in dairy cattle",2017,"Chemical Engineering Transactions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026407984&doi=10.3303%2fCET1758098&partnerID=40&md5=08c210cbff6a58b5affb3b47be9a7d39","Lameness is one of the major welfare issues in dairy cattle, but because of the increasing amount of automation in modern dairy farms and consequently a decreasing surveillance rate per individual, lameness often is recognized only when a severe, very obvious change in gait can be observed. This usually occurs after a long period of time during which the animal endures suffering from pain caused by the hoof lesion, seeing as cows will try to hide signs of disease (in this case: an obvious limp) as long as possible. This study evaluated automatically recorded performance and behaviour parameters as possible risk factors for lameness that could be used for an automatic lameness alert in order to detect lameness cases earlier. The study herd consisted out of 60 Simmental cattle housed in a free stall barn. The herd was observed continuously from April 2014 to April 2015 using different sensors to measure performance (milk yield, live weight, feed intake) and behaviour (feeding behaviour, standing, lying and activity index) related parameters, adding up to a total of 27 variables. During the data collection period the whole herd was locomotion scored weekly according to Sprecher et al. (1997) (1-5, 1 = healthy, 5 = severely lame) in order to assess lameness in every individual. After dividing the data into a training and a test dataset, the training set was fitted into a regularized regression method (Elastic Net) including relevant interaction terms. The preliminary model fitted on the training dataset had an AUC (Area under the Receiver Operating Characteristic Curve) of 0.95 with a sensitivity of 0.95 (95 %-confidence interval: 0.92-0.97) and a specificity of 0.83 (95 %-confidence interval: 0.79-0.86) and the same model fitted on the training data resulted in an AUC of 0.84 with a sensitivity of 1.00 (95 %-confidence interval: 0.19-1.00) and a specificity of 0.80 (95 %- confidence interval: 0.71-0.87). The most important risk factors were 'feeding duration (day/night ratio)', 'lying time (day/night ratio)', 'milk yield∗feed intake' and 'milk yield∗lying time'. Copyright © 2017, AIDIC Servizi S.r.l.",,"Aluminum alloys; Regression analysis; Statistical tests; Confidence interval; Data collection; Interaction term; Preliminary model; Receiver operating characteristic curves; Regression method; Training dataset; Welfare issues; Dairies"
"Timmerman M., Van Emous R.A., Van Riel J.W., Vroegindeweij B.A., Lokhorst C.","Market consultation for a multi-level monitoring system with robots to support poultry farmers",2017,"Precision Livestock Farming 2017 - Papers Presented at the 8th European Conference on Precision Livestock Farming, ECPLF 2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060656645&partnerID=40&md5=794d0a5f67ce77fcf5148bc794066ffa","Monitoring health and welfare of poultry is a highly demanding task for a farmer in time, health and complexity, and it is usually combined with routine actions such as collecting floor eggs, removing dead animals and checking feeding and drinking lines. The expectation is that a robot also can execute such tasks and could do it 24 hours 7 days a week if needed. A concept of a multi-layer monitoring support system has been designed to assist the poultry farmer. The multi-layer support system consists of a static system for flock observation (existing PLF technology), and robot(s) for in-between bird observation of health and behaviour and for performing routine daily tasks. Poultry farmers, researchers and companies have been consulted in two workshops to identify the needs and wishes for such a system. The results of the consultations could be grouped into the following six main categories: 1) bird monitoring (e.g. behaviour, health); 2) data sharing (e.g. production, health); 3) eggs (e.g. selection, collection of floor eggs); 4) vaccination (e.g. treatment, evaluation); 5) quality control (e.g. manure consistency, litter); and 6) selection of birds (e.g. collecting dead birds, identifying non-productive birds). The overall results showed that there is a market demand of poultry farmers for such a multi-level monitoring system. A first economic survey showed that broiler farmers were willing to invest €0.58 per bird place with an desired payback time of 2 years and other poultry farmers were willing to invest €1.04 per bird place with a desired payback time of 4 years. © 2017 European Conference on Precision Livestock Farming. All rights reserved.","Farm automation; Market research; Monitoring; Poultry; Robotics; Support system","Agriculture; Birds; Commerce; Fertilizers; Floors; Health; Investments; Level measurement; Poultry; Quality control; Robotics; Robots; Surveys; Daily tasks; Data Sharing; Economic survey; Market demand; Market researches; Payback time; Static systems; Support systems; Monitoring"
"Sassi N.B., Averós X., Estevez I.","Technology and poultry welfare",2016,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992691634&doi=10.3390%2fani6100062&partnerID=40&md5=769f19bacca8ccf85a751d82440cd516","Consideration of animal welfare is essential to address the consumers’ demands and for the long term sustainability of commercial poultry. However, assessing welfare in large poultry flocks, to be able to detect potential welfare risks and to control or minimize its impact is difficult. Current developments in technology and mathematical modelling open new possibilities for real-time automatic monitoring of animal welfare and health. New technological innovations potentially adaptable to commercial poultry are appearing, although their practical implementation is still being defined. In this paper, we review the latest technological developments with potential to be applied to poultry welfare, especially for broiler chickens and laying hens. Some of the examples that are presented and discussed include the following: sensors for farm environmental monitoring, movement, or physiological parameters; imaging technologies such as optical flow to detect gait problems and feather pecking; infrared technologies to evaluate birds’ thermoregulatory features and metabolism changes, that may be indicative of welfare, health and management problems. All these technologies have the potential to be implemented at the commercial level to improve birds’ welfare and to optimize flock management, therefore, improving the efficiency of the system in terms of use of resources and, thus, long term sustainability. © 2016 by the authors; licensee MDPI, Basel, Switzerland.","Animal welfare; App; Broiler chickens; Images; Laying hens; Modelling; Sensors; Technology",
"Nasirahmadi A., Hensel O., Edwards S.A., Sturm B.","Automatic detection of mounting behaviours among pigs using image analysis",2016,"Computers and Electronics in Agriculture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966330194&doi=10.1016%2fj.compag.2016.04.022&partnerID=40&md5=df3e65a4a4ae7f13c046e120d2379af1","Excessive mounting behaviours amongst pigs cause a high risk of poor welfare, arising from skin lesions, lameness and stress, and economic losses from reduced performance. The aim of this study was to develop a method for automatic detection of mounting events amongst pigs under commercial farm conditions by means of image processing. Two pens were selected for the study and were monitored for 20 days by means of top view cameras. The recorded video was then visually analysed for selecting mounting behaviours, and extracted images from the video files were subsequently used for image processing. An ellipse fitting technique was applied to localize pigs in the image. The intersection points between the major and minor axis of each fitted ellipse and the ellipse shape were used for defining the head, tail and sides of each pig. The Euclidean distances between head and tail, head and sides, the major and minor axis length of the fitted ellipse during the mounting were utilized for development of an algorithm to automatically identify a mounting event. The proposed method could detect mounting events with high level of sensitivity, specificity and accuracy, 94.5%, 88.6% and 92.7%, respectively. The results show that it is possible to use machine vision techniques in order to automatically detect mounting behaviours among pigs under commercial farm conditions. © 2016 Elsevier B.V.","Ellipse fitting; Image processing; Mounting behaviour; Pig","Cameras; Geometry; Image analysis; Image processing; Losses; Mammals; Automatic Detection; Commercial farms; Economic loss; Ellipse fitting; Euclidean distance; Intersection points; Minor axis lengths; Video files; Mountings; algorithm; animal welfare; image analysis; injury; livestock farming; pig; sexual behavior; videography; Suidae"
"Nasirahmadi A., Richter U., Hensel O., Edwards S., Sturm B.","Using machine vision for investigation of changes in pig group lying patterns",2015,"Computers and Electronics in Agriculture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946711155&doi=10.1016%2fj.compag.2015.10.023&partnerID=40&md5=264b86f7de9869a3abdc2e6ee300b63f","Pig lying patterns can provide information on environmental factors affecting production efficiency, health and welfare. The aim of this study was to investigate the feasibility of using image processing and the Delaunay triangulation method to detect change in group lying behaviour of pigs under commercial farm conditions and relate this to changing environmental temperature. Two pens of 22 growing pigs were monitored during 15. days using top view CCD cameras. Animals were extracted from their background using image processing algorithms, and the x-y coordinates of each binary image were used for ellipse fitting algorithms to localize each pig. By means of the region properties and perimeter of each Delaunay Triangulation, it was possible with high accuracy to automatically find the changes in lying posture and location within the pen of grouped pigs caused by temperature changes. © 2015 Elsevier B.V.","Delaunay triangle; Image analysis; Lying behaviour; Pig","Binary images; CCD cameras; Computer vision; Geometry; Image analysis; Triangulation; Delau-nay triangulations; Delaunay triangles; Delaunay triangulation method; Ellipse fitting algorithms; Environmental temperature; Image processing algorithm; Lying behaviour; Production efficiency; Mammals; accuracy assessment; algorithm; detection method; ellipse; environmental factor; farm; feasibility study; group behavior; image processing; pig; temperature gradient; triangulation; videography; Animalia; Suidae"
"Schewe R.L., Stuart D.","Diversity in agricultural technology adoption: How are automatic milking systems used and to what end?",2015,"Agriculture and Human Values","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027918837&doi=10.1007%2fs10460-014-9542-2&partnerID=40&md5=993b34db577e57119cefdc3cd62d04bd","Adoption of technology in agriculture can significantly reorganize production and relationships amongst humans, animals, technology, and the natural environment. However, the adoption of agricultural technology is not homogenous, and diversity in integration leads to a diversity of outcomes and impacts. In this study, we examine the adoption of automated milking systems (AMS) in small and midsize dairy farms in the US Midwest, the Netherlands, and Denmark. In contrast to technological determinism, we find significant variation amongst adopters in the implementation of AMS and corresponding variation in outcomes. Adopters have significant discretion in determining the use of AMS, which leads to a diversity of possible outcomes for family and non-family labor, human–cow relationships, animal welfare, the environment, and financial resiliency. Adoption and implementation are shaped by both structural factors, such as debt load and labor market variation, and by farmers’ individual personality traits and values, such as a willingness (or not) to release control to technology. Rather than uniform adoption and impacts of technology, we highlight the importance of context, the co-constitution of technology and users, and the diversity of technology adoption and its associated impacts. © 2014, Springer Science+Business Media Dordrecht.","Animal studies; Animal welfare; Dairy farming; Environment; Labor; Technology","Animalia"
"Driessen C., Heutinck L.F.M.","Cows desiring to be milked? Milking robots and the co-evolution of ethics and technology on Dutch dairy farms",2015,"Agriculture and Human Values","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939882750&doi=10.1007%2fs10460-014-9515-5&partnerID=40&md5=f0b171532d15b1ce7c3ce57eed721005","Ethical concerns regarding agricultural practices can be found to co-evolve with technological developments. This paper aims to create an understanding of ethics that is helpful in debating technological innovation by studying such a co-evolution process in detail: the development and adoption of the milking robot. Over the last decade an increasing number of milking robots, or automatic milking systems (AMS), has been adopted, especially in the Netherlands and a few other Western European countries. The appraisal of this new technology in ethical terms has appeared to be a complicated matter. Compared to using a conventional milking parlor, the use of an AMS entails in several respects a different practice of dairy farming, the ethical implications and evaluation of which are not self-evident but are themselves part of a dynamic process. It has become clear that with its use, the entire practice of dairy farming has been reorganized around this new device. With a robot, cows must voluntarily present themselves to be milked, whereby an ethical norm of (individual) freedom for cows can be seen to emerge together with this new technology. But adopting a robot also implies changes in what is considered to be a good farmer and an appropriate relation between farmer and cow. Through interviews, attending “farmers’ network” meetings in the Netherlands, and studying professional literature and dedicated dairy farming web forums, this paper traces the way that ethical concerns are a dynamic part of this process of rearranging a variety of elements of the practice of dairy farming. © 2014, Springer Science+Business Media Dordrecht.","Animal welfare; Automatic milking systems (AMS); Co-evolution of ethics and technology; Dairy farming; Human animal relations; Labor quality; Milking robots; Technology assessment",
"Barkema H.W., von Keyserlingk M.A.G., Kastelic J.P., Lam T.J.G.M., Luby C., Roy J.-P., LeBlanc S.J., Keefe G.P., Kelton D.F.","Invited review: Changes in the dairy industry affecting dairy cattle health and welfare",2015,"Journal of Dairy Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944158389&doi=10.3168%2fjds.2015-9377&partnerID=40&md5=40d82011c1ab216948b6924a2e93b009","The dairy industry in the developed world has undergone profound changes over recent decades. In this paper, we present an overview of some of the most important recent changes in the dairy industry that affect health and welfare of dairy cows, as well as the science associated with these changes. Additionally, knowledge gaps are identified where research is needed to guide the dairy industry through changes that are occurring now or that we expect will occur in the future. The number of farms has decreased considerably, whereas herd size has increased. As a result, an increasing number of dairy farms depend on hired (nonfamily) labor. Regular professional communication and establishment of farm-specific protocols are essential to minimize human errors and ensure consistency of practices. Average milk production per cow has increased, partly because of improvements in nutrition and management but also because of genetic selection for milk production. Adoption of new technologies (e.g., automated calf feeders, cow activity monitors, and automated milking systems) is accelerating. However, utilization of the data and action lists that these systems generate for health and welfare of livestock is still largely unrealized, and more training of dairy farmers, their employees, and their advisors is necessary. Concurrently, to remain competitive and to preserve their social license to operate, farmers are increasingly required to adopt increased standards for food safety and biosecurity, become less reliant on the use of antimicrobials and hormones, and provide assurances regarding animal welfare. Partly because of increasing herd size but also in response to animal welfare regulations in some countries, the proportion of dairy herds housed in tiestalls has decreased considerably. Although in some countries access to pasture is regulated, in countries that traditionally practiced seasonal grazing, fewer farmers let their dairy cows graze in the summer. The proportion of organic dairy farms has increased globally and, given the pressure to decrease the use of antimicrobials and hormones, conventional farms may be able to learn from well-managed organic farms. The possibilities of using milk for disease diagnostics and monitoring are considerable, and dairy herd improvement associations will continue to expand the number of tests offered to diagnose diseases and pregnancy. Genetic and genomic selection for increased resistance to disease offers substantial potential but requires collection of additional phenotypic data. There is every expectation that changes in the dairy industry will be further accentuated and additional novel technologies and different management practices will be adopted in the future. © 2015 American Dairy Science Association.","Antimicrobials; Automated calf feeder; Automated milking system; Biosecurity; Herd size","antiinfective agent; hormone; animal; animal welfare; antibiotic resistance; bovine; Cattle Diseases; dairying; economics; herbivory; milk; organic farming; procedures; season; Animal Welfare; Animals; Anti-Infective Agents; Cattle; Cattle Diseases; Dairying; Drug Resistance, Microbial; Herbivory; Hormones; Milk; Organic Agriculture; Seasons"
