Authors,Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
"Andonovic I., Michie C., Cousin P., Janati A., Pham C., Diop M.","Precision livestock farming technologies",2018,"2018 Global Internet of Things Summit, GIoTS 2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059059047&doi=10.1109%2fGIOTS.2018.8534572&partnerID=40&md5=ed0bb109f3a6a43352358e653c5d127e","Precision Livestock Farming (PLF) is core to satisfying the ever increasing world-wide demand for dairy products of good quality and societal concerns over animal welfare and health, whilst heavily reducing environmental load and resource use. The features ofan Internet-of-Things (IoT) inspired platform with the capability to provision of a range of services that promote the adoption of precision farming principles is reported. © 2018 IEEE.","cattle rustling; cloud services; dairy; geo-fencing; Internet-of-Things; livestock; location based services; LoRa; precision farming","Dairies; Internet of things; Location based services; Telecommunication services; cattle rustling; Cloud services; geo-fencing; livestock; LoRa; Precision farming; Agriculture"
"Campos D.P., Abatti P.J., Bertotti F.L., Hill J.A.G., da Silveira A.L.F.","Surface electromyography segmentation and feature extraction for ingestive behavior recognition in ruminants",2018,"Computers and Electronics in Agriculture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052630414&doi=10.1016%2fj.compag.2018.08.033&partnerID=40&md5=6bf74baa44d3ef17eec3fc5d27f71bba","This work presents a method to identify the ingestive behavior in ruminants using Surface Electromyography (sEMG) of the masseter muscle. The main hypothesis tested is whether the rumination and food eaten can be recognized from sEMG signal features using machine learning techniques. Also, a novel segmentation technique was explored and applied to automatically subdivide the chewing movement signal. Seven classifiers were evaluated using eight features extracted from the signal and combined into five sets. The three scenarios investigated were: differentiation between rumination and grazing (IR), food identification for four different foods (FC) and both situations combined (FCR). The segmentation window size effect on the accuracy was also investigated. We found an accuracy over 70% for IR and FC and nearby 60% for FCR using a Multilayer Perceptron Neural Network (MLP-NN). Highlighted features were the Cepstrum coefficients (CEPS) and the signal Wavelength (WL). Segments between 600 and 1000 ms proved to be suitable. The segmentation technique and the proposed scheme are reliable for application although there is room for improvement. © 2018 Elsevier B.V.","Biomedical instrumentation; Chewing pattern; Feature extraction; Precision Livestock Farming (PLF); Ruminant; Surface electromyography (sEMG)","Agriculture; Behavioral research; Biomedical signal processing; Extraction; Feature extraction; Learning systems; Mammals; Behavior recognition; Biomedical instrumentation; Machine learning techniques; Multilayer perceptron neural networks; Precision livestock farming; Ruminant; Segmentation techniques; Surface electromyography; Electromyography; accuracy assessment; artificial neural network; electrical method; hypothesis testing; ingestion rate; instrumentation; machine learning; muscle; precision agriculture; segmentation"
"Ramirez B.C., Hoff S.J., Harmon J.D.","Thermal environment sensor array: Part 2 applying the data to assess grow-finish pig housing",2018,"Biosystems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052094202&doi=10.1016%2fj.biosystemseng.2018.08.003&partnerID=40&md5=cecf848e30b75a2ff8003ea16f01d301","Current thermal environment (TE) assessment techniques for controlling livestock and poultry facilities often solely use dry-bulb temperature (Tdb) and occasionally relative humidity (RH) as assessment parameters. The TE sensor array (TESA; Part 1) provides the opportunity to simultaneously quantify Tdb, RH, airspeed, and black globe temperature, but there are no existing methods incorporating these additional TE parameters to accurately assess the TE based on the thermal demands of the animal. Hence, the goal of Part 2 of this series was to develop a technique for evaluating the TE as a function of mean body temperature difference from thermally comfortable (ΔTb) using body mass, Tdb, RH, and airspeed inputs. Multiple regression analysis of the simulated data from the mechanistic thermal balance model for group-housed growing pigs was used to develop the Housed Swine Heat Stress Index (HS2I), which scales impact of the TE from 0 (thermally comfortable) to 10 (severe heat stress). Further, a wetted skin adjustment parameter was included to enable analysing TE with sprinklers. Simulated and predicted ΔTb agreed well without wetted skin (R2 = 0.98; RMSE = 0.061 °C) and with wetted skin (R2 = 0.97; RMSE = 0.054 °C). The HS2I was applied to assess the spatiotemporal TE data collected by TESA in the commercial grow-finish facility presented in Part 1. HS2I can be used to evaluate the potential impact of the TE in existing facilities and as a design tool to explore different ventilation and cooling strategies. © 2018 IAgrE","Heat stress; Pigs; Precision livestock farming; Thermal index; Ventilation","Agriculture; Hose; Humidity control; Mammals; Regression analysis; Thermal stress; Ventilation; Wetting; Adjustment parameter; Assessment technique; Dry bulb temperature; Heat stress; Multiple regression analysis; Pigs; Precision livestock farming; Thermal index; Heating"
"Ramirez B.C., Gao Y., Hoff S.J., Harmon J.D.","Thermal environment sensor array: Part 1 development and field performance assessment",2018,"Biosystems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052067665&doi=10.1016%2fj.biosystemseng.2018.08.002&partnerID=40&md5=8738eb0a08ab9fbfeee451040941e9f7","Current thermal environment (TE) monitoring and control strategies for livestock and poultry facilities require enhanced measurement capabilities to provide an optimum TE based on the animals’ thermal demands. Further, techniques for combining additional parameters are needed to adequately assess the total impact of the TE on the animals. Hence, two papers introduce a spatial network of 44 Thermal Environment Sensor Arrays (TESAs), each with a custom data acquisition system (Part 1) and a technique for evaluating the TE as a function of mean body temperature difference from thermally comfortable pigs using estimated body mass and TESA measurements as inputs (Part 2). The TESAs and new thermal index were deployed in a commercial pig facility to perform a preliminary assessment of robustness and capabilities under production settings. Each TESA measured dry-bulb temperature (Tdb), black globe temperature, airspeed, and relative humidity (RH), and required a custom circuit board with a microcontroller, signal conditioning, and communication hardware. After closeout (completion of the production cycle), TESAs were validated with a reference system to determine individual time constants and assess if a significant bias correction was needed (except airspeed). Total number of usable measurements for subsequent analysis for all sensors per TESA averaged (95% CI) 202,310 (199,187; 205,437). In summary, 7% Tdb thermistor, 9% digital Tdb, and 27% RH sensors required correction after 170 d inside the facility. Utilisation of low-cost sensors, open-source software, and microcontrollers allowed this novel network to provide sufficient measurement density to promote future queries on TE data in animal facilities. © 2018 IAgrE","Data acquisition; Microcontroller; Pigs; Precision livestock farming; Ventilation","Agriculture; Controllers; Mammals; Microcontrollers; Open source software; Open systems; Signal conditioning circuits; Ventilation; Communication hardware; Data acquisition system; Dry bulb temperature; Monitoring and control; Pigs; Precision livestock farming; Preliminary assessment; Thermal environment; Data acquisition"
"Norton T., Berckmans D.","Engineering advances in Precision Livestock Farming",2018,"Biosystems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054098225&doi=10.1016%2fj.biosystemseng.2018.09.008&partnerID=40&md5=dde0335f8d4adbe991218f5ef24171da",[No abstract available],,
"Grilli G., Borgonovo F., Tullo E., Fontana I., Guarino M., Ferrante V.","A pilot study to detect coccidiosis in poultry farms at early stage from air analysis",2018,"Biosystems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042192567&doi=10.1016%2fj.biosystemseng.2018.02.004&partnerID=40&md5=697bdb86a296fb78c13baea1cfc4d6b3","Nowadays, the preventive use of antibiotics in intensive farming system is common and this management practice lead to the spreading of drugs in the environment, contributing to the phenomena of antibiotic resistance. For this reason, different professional figures work on the development of drug reduction strategies. Due to the high priority of this issue, early detection of any health problem is of great importance in intensive farming. Precision Livestock Farming (PLF), through the combination of cheap technologies and specific algorithms, can provide valuable and rapid information for farmers starting from the huge amount of data that can be collected in real time at farm level. A prototype, able to give information about air fingerprint, was developed and tested in an experimental poultry farm in order to observe if air quality data were related to the presence of coccidiosis. Air samples were collected once a week in Nalophan® bags and transported to the laboratory for instrumental analysis. The prototype was able to discriminate between infected and not infected pens at a very early stage, when only 250 oocysts g−1 [faeces] (opg) were present in one pen. These results were also confirmed by analysing air samples in a commercial poultry farm, since all samples were correctly classified by the prototype in infected or not infected pen. This pilot study has shown that this technology could be installed in farms to continuously monitor health status of broilers, supporting farmers in the sustainable management of their activities. © 2018 IAgrE","Air quality; Coccidiosis detection; Poultry; Precision Livestock Farming; Volatile Organic Compounds","Air quality; Antibiotics; Poultry; Sustainable development; Volatile organic compounds; Air quality data; Antibiotic resistance; Drug reductions; Farming system; Instrumental analysis; Management practices; Precision livestock farming; Sustainable management; Agriculture"
"Meunier B., Pradel P., Sloth K.H., Cirié C., Delval E., Mialon M.M., Veissier I.","Image analysis to refine measurements of dairy cow behaviour from a real-time location system",2018,"Biosystems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029593690&doi=10.1016%2fj.biosystemseng.2017.08.019&partnerID=40&md5=86316ac0da1c546442951f5193b838b5","Long-term monitoring of animal activity can yield key information for both researchers in ethology and engineers in charge of developing precision livestock farming tools. First, a barn is segmented into delimited areas (e.g. cubicles) with which an activity can be associated (e.g. resting), then a real-time location system (RTLS) can be used to automatically convert cow position into behaviour. Working within the EU-PLF project, we tested a system already able to determine basic activities (resting, moving, eating…) and logged a “big data” set of billions of data points (123 days × 190 cows × 1 location-per-second readings). We then focused on integrating image analysis techniques to help visualise and analyse the dataset, first to validate the data and then to enrich the information extracted. The algorithm developed using freely available tools quickly confirmed the ability of the system to determine cows’ main activities (except drinking behaviour), even with 11% of positions missing. The good localisation precision (16 cm) made it possible to enrich the time-budget with new activities such as using brushes and licking mineral blocks. For both activities, using visual observations as gold standard, activity profiles with excellent sensitivity (nearly 80%) were extracted. This validation procedure is both necessary and generalisable to other situations. The improvement of biological information contained in such data holds promise for people designing alarm devices and health and welfare indicators for farmers and/or vets. © 2017 IAgrE","Behaviour; Dairy cows; Image analysis; Precision livestock farming; RTLS; Time-budget","Agriculture; Biology; Budget control; Location; Behaviour; Dairy cow; Precision livestock farming; RTLS; Time budget; Image analysis"
"Peña Fernández A., Norton T., Tullo E., van Hertem T., Youssef A., Exadaktylos V., Vranken E., Guarino M., Berckmans D.","Real-time monitoring of broiler flock's welfare status using camera-based technology",2018,"Biosystems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049918370&doi=10.1016%2fj.biosystemseng.2018.05.008&partnerID=40&md5=59f218f306c26a7be37085af44f6b8ef","Broiler activity and occupation patterns are of special interest to farmers during visual inspection. However, this is time consuming and precision livestock farming (PLF) technologies can enable the monitoring of such key flock behavioural indicators in a continuous and automated way in the house. The aim is to show how the welfare status of the poultry flock can be evaluated by real-time monitoring of activity and occupation patterns. Four top view cameras were installed in a commercial broiler house for 9 complete growing cycles. The cameras recorded images continuously and they were translated into numerical values of activity and occupation indices each minute. Three welfare assessments were performed in weeks 3, 4 and 5 of each growing cycle according to the standardised Welfare Quality® assessment protocol for broiler chickens. A real-time dynamic model was developed to monitor and forecast the time evolution of these indices and the confidence intervals for normal behaviour over each growing cycle. Statistically relevant correlations (p &lt; 0.05) between the time birds spent in an alert situation during the growing cycle and the percentage of birds showing worse welfare scores were found for occupation deviations and foot pad lesions (R2 = 0.60) and activity deviations and hock burns (R2 = 0.70). Furthermore, these deviations can be located inside the poultry house through the relation between activity and occupation indices in specific areas associated with particular broiler behaviours, such as feeding, drinking and resting. Evaluating this relation, regular activity and occupation patterns for each behaviour were defined. This work shows that it is possible to link deviations in activity and occupation patterns of broiler flocks in commercial farms with the welfare assessment scores by human experts. This tool allows the farmer to evaluate the risk of welfare issues in the flock and to get early warnings about which bird behaviours are affected and the location in the house where these alerts are being triggered. © 2018","Activity; Behaviour; Occupation; Precision livestock farming","Agriculture; Birds; Cameras; Houses; Thermodynamic properties; Assessment protocols; Behaviour; Confidence interval; Occupation; Precision livestock farming; Real time monitoring; Real-time dynamic model; Visual inspection; Employment"
"Carpentier L., Berckmans D., Youssef A., Berckmans D., van Waterschoot T., Johnston D., Ferguson N., Earley B., Fontana I., Tullo E., Guarino M., Vranken E., Norton T.","Automatic cough detection for bovine respiratory disease in a calf house",2018,"Biosystems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049442615&doi=10.1016%2fj.biosystemseng.2018.06.018&partnerID=40&md5=815c6fdb3686f4f67b8f64c17c39d236","In calf rearing, bovine respiratory disease (BRD) is a major animal health challenge. Farmers incur severe economic losses due to BRD. Additional to economic costs, outbreaks of BRD impair the welfare of the animal and extra expertise and labour are needed to treat and care for the infected animals. Coughing is recognised as a clinical manifestation of BRD. Therefore, the monitoring of coughing in a calf house has the potential to detect cases of respiratory infection before they become too severe, and thus to limit the impact of BRD on both the farmer and the animal. The objective of this study was to develop an algorithm for detection of coughing sounds in a calf house. Sounds were recorded in four adjacent compartments of one calf house over two time periods (82 and 96 days). There were approximately 21 and 14 calves in each compartment over the two time-periods, respectively. The algorithm was developed using 445 min of sound data. These data contained 664 different cough references, which were labelled by a human expert. It was found that, during the first time period in all 3 of the compartments and during the second period in 2 out of 4 compartments, the algorithm worked very well (precision higher than 80%), while in the 2 other cases the algorithm worked well but the precision was less (66.6% and 53.8%). A relation between the number of calves diagnosed with BRD and the detected coughs is shown. © 2018 IAgrE","Bioacoustics; Calves; Cough; Precision Livestock Farming; Sound analysis","Agriculture; Bioacoustics; Losses; Mammals; Pulmonary diseases; Veterinary medicine; Animal health; Calves; Clinical manifestation; Cough; Economic costs; Economic loss; Precision livestock farming; Sound analysis; Houses"
"Condotta I.C.F.S., Brown-Brandl T.M., Silva-Miranda K.O., Stinn J.P.","Evaluation of a depth sensor for mass estimation of growing and finishing pigs",2018,"Biosystems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054084944&doi=10.1016%2fj.biosystemseng.2018.03.002&partnerID=40&md5=79246054d9b89b2b7c147f006d4eb809","A method of continuously monitoring animal mass would aid producers by ensuring all pigs are gaining mass and would increase the precision of marketing pigs. Therefore, the development of methods for monitoring the physical conditions of animals would improve animal well-being and maximise the profitability of swine production. The objective of this research was to validate the use of depth images in predicting live animal mass. Seven hundred and seventy-two depth images and mass measurements were collected from a population of grow–finish pigs (equally divided between barrows and gilts). Three commercial sire lines (Landrace, Duroc, and Yorkshire) were equally represented. The pigs’ volumes were calculated from the depth image. Linear equations were developed to predict mass from volume. Independent equations were developed for both gilts and barrows, each of the three commercial sire lines used, and a global equation for all combined data. Efroymson's algorithm was used to test for differences between the global equation and the two equations for the gilts and barrows and between the three commercial sire lines. The results showed that there was no significant difference between the global equation and the individual equations for barrows and gilts (p &lt; 0.05), and the global equation was also no different from individual equations for each of the three sire lines (p &lt; 0.05). The global equation was developed to predict mass from a depth sensor with an R2 of 0.9905. In conclusion, it appears that the depth sensor would be a reasonable approach to continuously monitor pig mass. © 2018","Image analysis; Kinect® sensor; Precision livestock farming; Swine; Weight prediction","Agriculture; Forecasting; Image analysis; Depth sensors; Global equations; Mass estimation; Mass measurements; Physical conditions; Precision livestock farming; Swine; Swine production; Mammals"
"Vanrell S.R., Chelotti J.O., Galli J.R., Utsumi S.A., Giovanini L.L., Rufiner H.L., Milone D.H.","A regularity-based algorithm for identifying grazing and rumination bouts from acoustic signals in grazing cattle",2018,"Computers and Electronics in Agriculture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048740237&doi=10.1016%2fj.compag.2018.06.021&partnerID=40&md5=91a31add9451ef1fc397252a76d19f0e","Continuous monitoring of cattle foraging behavior is a major requirement for precision livestock farming applications. Several strategies have been proposed for this task but monitoring of free-ranging cattle for a long period of time has not been fully achieved yet. In this study, an algorithm is proposed for long-term analysis of foraging behavior that uses the regularity of this behavior to recognize grazing and rumination bouts. Acoustic signals are analyzed offline in two main stages: segmentation and classification. In segmentation, a complete recording is analyzed to detect regular masticatory events and to define the time boundaries of foraging activity blocks. This stage also defines blocks that correspond to no foraging activity (resting bouts). The detection of event regularity is based on the autocorrelation of the sound envelope. For classification, the energy of sound signals within a block is analyzed to detect pauses and to characterize their regularity. Rumination blocks present regular pauses, whereas grazing blocks do not. The evaluation of the proposed algorithm showed very good results for the segmentation task and activity classification. Both tasks were extensively analyzed with a new set of multidimensional metrics. Frame-based F1-score was up to 0.962, 0.891 and 0.935 for segmentation, rumination classification, and grazing classification, respectively. The average time estimation error was below 0.5 min for classification of rumination and grazing on recordings of several hours in length. In addition, a comparison for rumination time estimation was done between the proposed system and a commercial one (Hi-Tag; SCR Engineers Ltd., Netanya, Israel). The proposed algorithm showed a narrower error distribution, with a median of −2.56 min compared to −13.55 min in the commercial system. These results suggest that the proposed system can be used in practical applications. Web demo available at: http://sinc.unl.edu.ar/web-demo/rafar/. © 2018 Elsevier B.V.","Acoustic monitoring; Activity recognition; Grazing cattle behavior; Precision livestock farming; Signal processing","Acoustic waves; Agriculture; Acoustic monitoring; Activity classifications; Activity recognition; Continuous monitoring; Error distributions; Grazing cattle behavior; Long term analysis; Precision livestock farming; Signal processing; acoustic method; algorithm; autocorrelation; cattle; classification; foraging behavior; grazing; livestock farming; precision; recognition; ruminant; segmentation; signal processing; Haifa [Israel]; Israel; Bos"
"Gorczyca M.T., Milan H.F.M., Maia A.S.C., Gebremedhin K.G.","Machine learning algorithms to predict core, skin, and hair-coat temperatures of piglets",2018,"Computers and Electronics in Agriculture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048608524&doi=10.1016%2fj.compag.2018.06.028&partnerID=40&md5=6bcc0ac8b3360ab7123c47b6c845a519","Internal-body (core) and surface temperatures of livestock are important information that indicate heat stress status and comfort of animals. Previous studies focused on developing mechanistic and empirical models to predict these temperatures. Mechanistic models based on bioenergetics of animals often require parameters that may be difficult to obtain (e.g., thickness of internal tissues). Empirical models, on the other hand, are data-based and often assume linear relationships between predictor (e.g., air temperature) and response (e.g., internal-body temperature) variables although, from the theory of bioenergetics, the relationship between the predictor and the response variables is non-linear. One alternative to consider non-linearity is to use machine learning algorithms to predict physiological temperatures. Unlike mechanistic models, machine learning algorithms do not depend on biophysical parameters, and, unlike linear empirical models, machine learning algorithms automatically select the predictor variables and find non-linear functions between predictor and response variables. In this paper, we tested four different machine learning algorithms to predict rectal (Tr), skin-surface (Ts), and hair-coat surface (Th) temperatures of piglets based on environmental data. From the four algorithms considered, deep neural networks provided the best prediction for Tr with an error of 0.36%, gradient boosted machines provided the best prediction for Ts with an error of 0.62%, and random forests provided the best predictions for Th with an error of 1.35%. These three algorithms were robust for a wide range of inputs. The fourth algorithm, generalized linear regression, predicted at higher errors and was not robust for a wide range of inputs. This study supports the use of machine learning algorithms (specifically deep neural networks, gradient boosted machines, and random forests) to predict physiological temperature responses of piglets. © 2018 Elsevier B.V.","Bioenergetics; Machine learning; Piglets; Precision livestock farming; Temperature","Agriculture; Animals; Artificial intelligence; Biochemistry; Decision trees; Deep neural networks; Errors; Forecasting; Functions; Learning systems; Physiological models; Physiology; Temperature; Bioenergetics; Biophysical parameters; Linear relationships; Nonlinear functions; Physiological temperature; Piglets; Precision livestock farming; Surface temperatures; Learning algorithms; algorithm; bioenergetics; empirical analysis; hair; livestock farming; machine learning; model; pig; precision agriculture; skin; temperature; young population; Animalia"
"Ungar E.D., Nevo Y., Baram H., Arieli A.","Evaluation of the IceTag leg sensor and its derivative models to predict behaviour, using beef cattle on rangeland",2018,"Journal of Neuroscience Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020402422&doi=10.1016%2fj.jneumeth.2017.06.001&partnerID=40&md5=fd3241d5ce22b7e2b91b1f6ad2cf2a83","Background: There is interest in using animal-mounted sensors to provide the detailed timeline of domesticated ruminant behaviour on rangelands. New method: Working with beef cattle, we evaluated the pedometer-like IceTag device (IceRobotics, Edinburgh, Scotland) that records step events, leg movement and body position (upright versus lying). We used partition analysis to compare behaviour as inferred from the device data with true behaviour as coded at high resolution from carefully synchronized video observations of 5-min duration. Results: Malfunctions reduced the target dataset by 7%. The correspondence between IceTag and video-coded step counts was excellent (r 2 = 0.97), and the device's indications of upright or lying corresponded well (error rate = 1.4%) to the video-coded values. However, the proportion of steps that could be matched individually was relatively low (65% at a tolerance of 0.5 s), and the indicated start of a lying bout was often triggered by leg movements of an upright animal. Partition analysis of Grazing versus Not-Grazing yielded an overall error rate of 22%. In both three- and four-way classifications of behaviour (Graze, Rest, Travel; Graze, Stand, Lie, Travel) error rates were low for non-graze behaviours, but only 25% of Graze observations were correctly classified; the overall error rate was 22%. Comparison with existing method(s): The IceTag device performed well in mapping the diurnal patterns of animal position and step rate, but less well in separating grazing from upright resting. Conclusions: Our results suggest that pedometry is not the ideal method for classifying behaviour when grazing is of paramount interest. © 2017 Elsevier B.V.","Animal activity; Partition analysis; Pedometer; Precision livestock farming; Step count; Video coding","animal behavior; Article; beef cattle; body position; circadian rhythm; grazing; leg movement; nonhuman; pedometry; priority journal; rangeland; rest; travel; videorecording; agricultural land; ambulatory monitoring; animal; animal behavior; bovine; devices; electronic device; evaluation study; female; herbivory; livestock; physiology; pregnancy; procedures; standards; Animals; Behavior, Animal; Cattle; Farms; Female; Herbivory; Livestock; Monitoring, Ambulatory; Posture; Pregnancy; Wearable Electronic Devices"
"Schuetz C.G., Schausberger S., Schrefl M.","Building an active semantic data warehouse for precision dairy farming",2018,"Journal of Organizational Computing and Electronic Commerce","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044570681&doi=10.1080%2f10919392.2018.1444344&partnerID=40&md5=e1db32595c636459db9e1e6623eddc69","Digitalization of agricultural technology has led to the emergence of precision dairy farming, which strives for the simultaneous improvement of productivity as well as animal well-being in dairy farming through advanced use of technology such as movement sensors and milking parlors to monitor, control, and improve dairy production processes. The data warehouse serves as the appropriate technology for effective and efficient data management, which is paramount to the success of precision dairy farming. This paper presents a joint effort between industry and academia on the experimental development of an active semantic data warehouse to support business intelligence and business analytics in precision dairy farming. The research follows an action research approach, deriving lessons for theory and practice from a set of actions taken in the course of the project. Among these actions are the development of a loading stage to facilitate data integration, the definition of an analysis view as well as the introduction of semantic OLAP patterns to facilitate analysis, and analysis rules to automate periodic analyses. The large volumes of generated sensor data in precision dairy farming required careful decision-making concerning the appropriate level of detail of the data stored in the data warehouse. Semantic technologies played a key role in rendering analysis accessible to end users. Published with license by Taylor & Francis Group, LLC © 2018 [Christoph G. Schuetz, Simon Schausberger, and Michael Schrefl].","action research; big data analysis; Business intelligence; data integration; precision livestock farming; sensor data",
"D'Eath R.B., Jack M., Futro A., Talbot D., Zhu Q., Barclay D., Baxter E.M.","Automatic early warning of tail biting in pigs: 3D cameras can detect lowered tail posture before an outbreak",2018,"PLoS ONE","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045035879&doi=10.1371%2fjournal.pone.0194524&partnerID=40&md5=6e83169f968f8f5649c6043102844dea","Tail biting is a major welfare and economic problem for indoor pig producers worldwide. Low tail posture is an early warning sign which could reduce tail biting unpredictability. Taking a precision livestock farming approach, we used Time-of-flight 3D cameras, processing data with machine vision algorithms, to automate the measurement of pig tail posture. Validation of the 3D algorithm found an accuracy of 73.9% at detecting low vs. not low tails (Sensitivity 88.4%, Specificity 66.8%). Twenty-three groups of 29 pigs per group were reared with intact (not docked) tails under typical commercial conditions over 8 batches. 15 groups had tail biting outbreaks, following which enrichment was added to pens and biters and/or victims were removed and treated. 3D data from outbreak groups showed the proportion of low tail detections increased pre-outbreak and declined post-outbreak. Pre-outbreak, the increase in low tails occurred at an increasing rate over time, and the proportion of low tails was higher one week pre-outbreak (-1) than 2 weeks pre-outbreak (-2). Within each batch, an outbreak and a non-outbreak control group were identified. Outbreak groups had more 3D low tail detections in weeks -1, +1 and +2 than their matched controls. Comparing 3D tail posture and tail injury scoring data, a greater proportion of low tails was associated with more injured pigs. Low tails might indicate more than just tail biting as tail posture varied between groups and over time and the proportion of low tails increased when pigs were moved to a new pen. Our findings demonstrate the potential for a 3D machine vision system to automate tail posture detection and provide early warning of tail biting on farm. © 2018 D'Eath et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"animal behavior; Article; automation; bite; controlled study; epidemic; female; learning algorithm; male; measurement accuracy; nonhuman; pig farming; scoring system; sensitivity and specificity; tail; tail biting; tail injury scoring; tail posture; animal; animal welfare; bites and stings; body position; physiology; pig; tail; Animal Welfare; Animals; Behavior, Animal; Bites and Stings; Posture; Swine; Tail"
"Bonora F., Benni S., Barbaresi A., Tassinari P., Torreggiani D.","A cluster-graph model for herd characterisation in dairy farms equipped with an automatic milking system",2018,"Biosystems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039851769&doi=10.1016%2fj.biosystemseng.2017.12.007&partnerID=40&md5=bdd23f0c0cb7e701bc6d98daef87e067","The analysis of data recorded by Automatic Milking System (AMS) in dairy livestock barns has a great potential for herd management and farm building design. A big amount of data about milk production and cow welfare is available from milking robot and many researches are focussing on them in order to find relationships and correlations among the various parameters. The goal of the study is to develop and test an innovative procedure for the comprehensive analysis of AMS-generated multi-variable time-series, with a focus on herd segmentation, aiming to support dairy livestock farm management. In particular, the study purpose is to develop and test a cluster-graph model using AMS-generated data, designed to provide an automatic grouping of the cows based on production and behavioural features. First, a k-means cluster analysis has been implemented to the average of the time series of the main parameters recorded for each cow by AMS in a barn in Italy over a summer period. Then, all the resulting subgroups have been converted in a network and a cluster-graph analysis has been applied in order to find herd-descriptive subgraphs. The results of the study have the potential impact of improving herd characterisation and lending support to cow monitoring and management. Furthermore, this method could represent a feasible procedure to convert alphanumeric data in a simple graphic visualisation of the herd without losing the quantitative information about every single animal. © 2017 IAgrE","Cluster; Dairy cow; Precision livestock farming; Productivity","Agriculture; Architectural design; Cluster analysis; Dairies; Data handling; Farm buildings; Farms; Graph theory; Productivity; Time series; Time series analysis; Cluster; Comprehensive analysis; Dairy cow; Farm building designs; K-means cluster analysis; Monitoring and management; Precision livestock farming; Quantitative information; Information management"
"Costa D.S., Turco S.H.N., Ramos R.P., Silva F.M.F.M., Freire M.S.","Electronic monitoring system for measuring heart rate and skin temperature in small ruminants",2018,"Engenharia Agricola","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047613350&doi=10.1590%2f1809-4430-Eng.Agric.v38n2p166-172%2f2018&partnerID=40&md5=54d3b531ea40385f7f97ab077d123fb7","The electronic monitoring of physiological responses is essential for managing animal production systems considering market demands for animal welfare. The objective of this study was to design, build, and test an electronic monitoring system, with recording and wireless transmission capability, for measuring the heart rate and skin temperature in small ruminants. The system had two components: a mobile base unit, mounted on the animal under study, and a fixed base unit. Wireless communication between the mobile and fixed units was performed using a Xbee Series 2 radio frequency transceiver whereas data were recorded and transferred to a secure digital card in the mobile unit. The device was mounted in Santa Inês crossbred sheep using reference equipment while the animals were restrained in steel cages. Subsequently, the device was validated in free-living Dorper sheep in two collection periods (morning and afternoon). The results indicated that the monitoring system accurately measured physiological responses and efficiently recorded and transmitted data, particularly heart rate data. However, one of the limitations was low energy autonomy. © 2018 Sociedade Brasileira de Engenharia Agricola.","Embedded electronics; Physiological responses; Precision livestock farming",
